@relation sentimientos
@attribute 'text' string
@attribute 'class' {positive, neutral, negative}
@data
GOD HODDLE IS AWFUL.,negative
TEDDY SHERINGHAM ON HODDLE,neutral
SKIN IS EXFOLIATED MOISTURISED TONED SPOT STICK ON LIPS ARE EXFOLIATED SMELL FIT NATURAL HAIR READY FOR BED HI,positive
AND ALSO IM SICK OF CONSTANT HEADACHES BECAUSE I THINK IM UGLY IN MY GLASSES PLEASE GIVE A WARM WELCOME TO GLASS,negative
IM HERE ALL THE TIME  I LIVE ABOUT 30 FEET AWAY,positive
HELL YES. AND BLACK PUDDING.,negative
GUEST REAL ALES. THERE ARE PERMANENT ONES AS WELL .,positive
WONDERFUL RUSSELL...XXX,positive
I WATCH IT OVER AND OVER REALLY SUPERB...SO CUTE YOU ARE RUSSELL XXX,positive
TEA TIME,neutral
SWEAR A NEW ARTIST IS BEING SUED FOR RIPPING OFF MARVIN GAYE EVERY WEEK,positive
WILL DO.,neutral
THATS THE SPIRIT CESC,neutral
AFTER 2 WEEKS AWAY CHOMPING AT THE BIT TO SEE ALL MY FRIENDS  TOMORROW MORNING THANKS TO MY SUPER,positive
THE POWER OF 5,neutral
YESSSS  YOU GOOO GIRL SO HAPPY FOR YOU,positive
YOU MUST BE BORED TOO,negative
HENDERSON GETS A LOT OF STICK BUT THAT TONIGHT JUST HIGHLIGHTS HOW GOOD OF A JOB HE DOES MATE FELLAI,positive
AND NOW RUNNING 30 MINUTES LATE DUE TO A FAULT IN ONE OF THE CARRIAGES.... FAB  AT LEAST THE SUN IS KEEPING US WAR,negative
THANK YOU TO THOSE WHOVE BEEN PRAYING FOR OUR BEAUTIFUL DAUGHTER IN LAW THROUGH BRAIN SURGERY  SHE IS RECOVERING,positive
SUCH SUCH A SAD STORYYYYYYY XX,negative
I REMEMBER WATCHING THIS AND THINKING TYSON HAD LOST HIS INVINCIBILITY.,neutral
SITTING ON THIS BUS IS ACTUALLY MAKING ME ILL. ITS ABOUT 5000 DEGREES AND SOMEONE KEEPS FALLING ASLEEP ON MY SHOULDER,negative
I HONESTLY CANT BELIEVE HOW HOT IT WAS. THEY SHOULD GIVE AWAY FREE ICE LOLLIES,positive
IT WAS LOVELY TO MEET YOU AND BE IN YOUR COMPANY. SAFE TRAVELS HOME,positive
SPENT SOME TIME THIS AFTERNOON VISITING  VIEWING STATION AND SNAPPING THE RIVER THROUGH VARIOUS VIEWHOLES ON,negative
I FANCY GREG JAMES A LITTLE BIT MORE EVERY TIME I LISTEN TO HIM,positive
BELGIUM ARE PURPOSELY GETTING THE YELLOW CARDS IN TO MAKE SURE THEY FINISH 2ND,positive
DIER LIVING UP TO HIS NAME. WHY HE WAS GIVEN THE ARMBAND OVER CAHILL .,neutral
SO EXCITED FOR THIS SOD THE FOOTBALL,positive
RUNNING HOME WELL NOT LITERALLY AS FAST AS THE BUS GOES TO WATCH THE ENGLAND MATCH. CANT BELIEVE IM ACTUALLY,positive
PEACE AND LOVE X,positive
NOT TOO IMPRESSED.,positive
YOUNGEST JUST PHONED ME.    BLESS.   BEEN IN BED ALL DAY.   FEELING ROUGH.  HIM NOT ME.,negative
CUTE.    HOW OLD,positive
AWWWWWW.    PRECIOUS YEARS.      LIVE EVERY MOMENT.   THEY ARE SOON GONE,positive
DEAR FOLLOWERS.     I SO RESPECT YOU.,neutral
I REALLY DO.   SO MANY HAVE REALLY HELPED ME. XX,positive
A GREAT OPPORTUNITY THANK YOU JAVED SUCH AN IMMERSIVE LEARNING EXPERIENCE AND GREAT TO HAVE SUCH A D,positive
IT WAS GREAT JENNY YOULL ALL KNOW IVE BEEN A PROGRAMME SO MANY INSIGHTS TO SHARE AND,positive
BEAUTIFUL PIECE OF TELEVISION ON  TONIGHT FOR THE  70TH BIRTHDAY.,positive
TRYING NOT TO LAUGH...,positive
OBVIOUSLY NOT A BUSY MAN..,negative
LONDON IS A MELTING POT OF PURE POOH. WAKE UP OR ITS FINISHED,positive
AM OF TO SOMERSET ON A HEN WEEKEND.. DAUGHTER IN LAW TO BE.. LOVE HER  ABOUT ANTICS,positive
THINK ITS ALL DOWN TO WHEELCHAIR ISSUES.,negative
WELL I HOPE THEY ARE HELPFUL AND USEFUL. IT IS RIDICULOUS.,negative
HYSTERICAL.. SO TRUE,negative
IANS SHIRT IS NOT A GOOD LOOK.,negative
NEEDS SORTING. TOO MANY CLIPBOARD CARRYING PEOPLE AROUND,positive
GOOD,positive
ITS QUITE A SMALL GOAL.,negative
READY FOR TONIGHTS CLASSES   POSSIBLY    YEO VALLEY,positive
A FEW GARDEN POTS PHOTOS,negative
AWWW NICE XXXX ENJOY,positive
ITS  AND IM THROWING BACK AND DIGGING UP REALLY OLD PICS OF  IVE BEEN ON LOTS OF CA,positive
I KEEP SAYING IT TOO,neutral
OF ALL THE TIMES FOR  TO BE DISRUPTED NOT WHEN WE ARE ALL ON THE WAY TO WATCH,neutral
JUST WITNESSED A MAN POURING FOSTERS IN TO CAF NERO CUPS IN A COFFEE HOLDER. BECAUSE THE PLASTIC BOTTLE APPROACH,neutral
THANKS YES IT HAS BEEN A LOVELY DAY  XX,positive
WHY ISNT IT 9.15 YET,neutral
LEAVE JACK ALONE,neutral
COME ON ENGLAND,neutral
NAHHHHHH THIS IS THE LAST THING I WANT ON A HOT SWEATY DAY SOME BIRD HAS HAIRY ARMPITS,positive
RASHFORD NEEDS FUCKING FOR THAT....AWFUL,negative
DELPH,neutral
THAT SHOULD HAVE BEEN A SHOT,neutral
THIS GAME IS SHIT,negative
GOOD GOAL THAT,positive
OH RLC,neutral
DID HE JUST SAY HIS FEET WERE OFF THE GROUND WHEN HES JUMPING,neutral
NAH LEGIT THIS IS THE BEST VIDEO IVE SEEN ALL YEAR,positive
FULLY COMMITTED JUST NEED A PAIR OF TRAINERS....,neutral
LOVED MARTINEZS GOAL CELEBRATION,positive
MORE GUMTREE THAN EBAY IMO,positive
GLASSES IN A PUB FOR AN ENGLAND GAME,negative
SOME FUCKING RETARDS IN HERE TONIGHT,negative
WELL .. YEAH MORE THAN USUAL THOUGH,positive
FUCKING SHITHEADS AN ALLWHAT A FUCKING EVENING IM GOING TO HAVE,negative
SO DID VALENCIA THOUGH,neutral
SURELY THIS IS WHAT ENGLAND FANS WANTED,positive
PRETTY SURE THATS WHY RASHFORD DOESNT START,positive
THIS GAME REMINDS ME OF ROVERS V MANSFIELD. BELGIUM TRYING EVERYTHING TO MAKE US DRAW,negative
RODRIGUEZ INJURED AS WELL.,neutral
EXACTLY. REFS SHOULD BE ABLE LIKE A BOXING REF TO DEMAND THE TEAMS COMPETE. IF RHEY CONTINUE TO REFUSE IT COULD,positive
WELL  MUST PLAY BETTER THAN THAT LETS BE FAIR TO THE LADS WE HAVE QUALIFIED WHICH WE DIDNT 4 YEARS AGO B,positive
JAPAN PLAYING KEEP BALL KNOWING THEYRE THROUGH. POLAND SIT OFF NO PRESSURE. WOULD BE FUNNY IF SENEGAL GOT AN EQUALISER.,positive
WE HAD FRISEN DOGGY PEANUT BUTTER AND MASHED STRAWBERRY BADA BING BADA BOOM,neutral
CUTIE,neutral
HOWS THINGS,neutral
YES WE HAVE IT IN THE KONG,neutral
STILL NOT TABOO THOUGH.,neutral
JUST THIS,neutral
BEAUTIFUL IN ANY COLOUR,positive
WTSF,neutral
THIS IS A SPECIAL KIND OF SHITE.,positive
I KNOW.SAD INVOICING IN BACK GARDEN AN CAN SEE SMOKE GETTING THICKER .,neutral
OH MYLER...,neutral
SERIOUSLY LOOK CLUELESS.,negative
SO WHATS THE DIFFERENCE BETWEEN THAT AND ONE OF THOSE MYTHICAL LOOSE CARRY SITUATIONS AND HOW THE HELL CAN IT B,negative
DONE GOOD THINGS WITH IT WHAT THE FUCK IS THIS TWAT WATCHING HE IS UTTERLY FUCKING DELUSIONAL,negative
I HONESTLY CANT SEE US BEATING THE TOP TWO CHAMPIONSHIP TEAMS IF THINGS DONT CHANGE.,positive
BEST THING GARBETT EVER DID WAS TWAT THE PRICK IN WCC. OTHER THAN THAT HES AN EXTREMELY AVERAGE PROP. WOULDNT GET,positive
THINK MYLER WANTED TO BE SIN BINNED THEN. HE DOESNT SEEM TO WANT TO BE ON THE PITCH.,neutral
I MISS  AT LEEDS...,neutral
A COFFIN,neutral
COLUMBIA ARE MILK,neutral
IF YOU ARE SERIOUS ABOUT YOUR BEER THEN HAVE A HALF PRICE CASE ON ME  THE POLISH BEERS THIS MONTH ARE SCARY GOOD.,negative
DOS AND UNIX ARE WHAT I WHET MY TEETH ON IN THE 80S.,neutral
SURELY NOT,negative
GIVING THE  A WORK OUT THIS AFTERNOON. DO LOVE THE QUALITY OF THE SONOS.,positive
LEAVE ME ALONE ITS HOT AND IM TRYING TO SLEEP,positive
WOW DO PEOPLE STILL DO SSTV HOW VERY RETRO. DID YOU PURCHASE A 486 THAT SHOULD GIVE YOU THE AUTHENTIC 1990S,positive
GORGEOUS NIECE AND MY SISTER EVERYONE,positive
WASNT SURE IF IT WAS ERIC OR DOLLY,positive
IT SHOULD BE FLYING EVERY DAY AS WE ARE IN THE HEART OF ENGLAND.,neutral
AGAINST A PROPER TEAM SURELY NOT.,negative
WAS THAT A STUNTMAN DOING THE DIGGING,neutral
GREAT STUFF,positive
THAT CLOSURE ON  JTN 18 MONDAY MORNING WAS TREATED AS A CHEMICAL INCIDENT.,neutral
IM AT LONDON  IN HOUNSLOW GREATER LONDON,positive
EVERY TIME I SEE MEGAN AND WES I JUST WANT TO PUNCH THEM IN THE FACE,neutral
I REALLY DONT WANT JOSH TO FUCK GEORGIA OVER FUCK SAKE,negative
HES SCARED SHITLESS BECAUSE DANNY DYER IS SITTING RIGHT NEXT TO HIM,positive
APPLY FOR FORCES HELP TO BUY GET ACCEPTED PLAN BUYING A HOUSE THEN HAVE MEDICAL DISCHARGE DUE TO PTSD CAUSE BY THE,negative
YES MATE IVE HAD MORTGAGE ACCEPTED GOT HOUSE BOOKED REMOVALS AND MARCH OUT. PAID,neutral
SAFE FLY DARLING,positive
LOOKS OK TO BE FAIR KATE  TIME WILL TELL,positive
AFRICA IS SO FUCKING SHIT AT FOOTBALL,negative
KARIUS COULD NEVER,neutral
I NEED A HOLIDAY ARE YOU MAD,negative
ID BE FUMING STRAIGHT UP ASKING FOR THAT REFUND,positive
CHOCOLATE BAR STANDARDS HAVE OBVIOUSLY PLUMMETED SINCE I WAS A BOY.,neutral
WHEN PPL IN THE PUB START TALKING TO ME ABOUT THE WORLD CUP AND WHO I THINK THE FITTEST GIRL IN LOVE ISLAND IS X,positive
OH GOD  AM I REALLY THAT PREDICTABLE,neutral
A SIGN ON A POST TOOK ME OUT.. BASICALLY. BUT ITS DEEP AND SO SORE,neutral
I KNOW. I NEED BUBBLE WRAP.,neutral
I DONT EVEN KNOW FELLA.,neutral
THANK YOU FOR SHARING,neutral
THANK YOU HOW WAS YOUR EVENING HOPE YOUVE HAD A NICE COOL DRINK,positive
THEY LOOK AMAZING,positive
I DONT SEE ALL THE NEGATIVITY WITH ENGLAND LOSING. HE RESTED 8 PLAYERS AGAINST ONE OF TOURNAMENT FAVOURITE AND LOS,neutral
MASSIVE CLUB,neutral
HENDERSON OVER DIER AND YOUNG OVER ROSE ALL DAY LONG HERE. SOUTHGATE GOT IT WRONG TONIGHT AND IT COULD PROVE TO BE THIS DOWNFALL.,positive
CRACKING LITTLE BELGIUM  NUMBER TO START  CORSENDONKBIER  MCKENNA BEER GARDEN,negative
DOOOOH    DRINKING A DUFF BEER BY DUFF BEVERAGE  MCKENNAS BEER GARDEN,neutral
DOOOOH    MCKENNA BEER GARDEN,neutral
DOES ANY ONE CARE ABOUT WINNING THE GROUP WE HAVE GOT THE BETTER RUN NOW,positive
HAHAHAHA WHAT CLUELESS GIMPS THEY ARE. THE TIMETABLE IS SHIT MATE. NORTHERN ARE SHORT OF CRE,neutral
HE DOES MAKE ME LAUGH. I LOVE YOU LOADS UNC  BUT THIS IS SLIGHTLY CRINGY. AND BEFORE YOU SAY YES FA,positive
THE MOON LOOKS CRAZY BEAUTIFUL TONIGHT,positive
A QUALITY TURNOUT BY THE LOOKS OF THINGS,neutral
HAHA HE EVEN GAVE HIMSELF A CLAP,positive
EXACTLY,positive
OUR HSFC HOODIE AS WORN IN NYC,neutral
JUST POPPED UP ON MY FACEBOOK FEED. USED TO LOVE A SPOT OF BUNSEN COOKING TO SAY FAREWELL TO MY Y13,positive
YES WE DO,neutral
BY NOW I CHECKED TWITTER 4 TIMES TO REFER TO THIS TWEET AND WORK OUT WHEN THE NEW VIDEO WILL BE UP.... IM JUST REA,positive
REMINDS ME OF WHEN I TOOK MY GUJARATI GIRLFRIEND  NOW WIFE TO MY OLD STOMPING GROUND IN CLEETHORPES AN,positive
SURELY JAPAN WOULD HAVE BEEN A BETTER NEXT MATCH I MEAN COLOMBIA ARE BOUND TO KNOCK US OUT.,positive
YOURE SUCH AN OPTIMIST,neutral
DONT UNDERESTIMATE THE POWER OF THE SALT MINE. ESPECIALLY THE ONE YOU ARE GOING TO VISIT.,neutral
CAMERON SHAKING OUT HAY AFTER SCHOOL,neutral
PAYMENTS ARE NOT WORTH LATE CUTTING IN A GOOD YEAR. IN A,negative
GOOD SKINS,positive
BILL WOULD BE RATTLING THE CHANGE IN HIS POCKET WITH PRIDE AND DELIGHT AT THIS,neutral
EXACTLY THIS. HUGE PART OF THE PROBLEM SOME OF OUR FANS LIKE. ABSOLUTE HELMETS.,positive
PEOPLE FORGET WERE IN LEAGUE 1 NOW,neutral
IT SAYS ITS HIS MATE...,neutral
I HOPE THEY STAY AT HOME ON MATCHDAYS NEXT SEASON MATE.,neutral
FISH,neutral
TOM THE ONLY TIME YOUR ARTICLE MENTIONS PRICE PER PERSON IT IS A QUOTE FROM,neutral
OH SHIT,negative
JUST POPPED IN THE HALFWAY ON THE WAY HOME. AS WELL AS RUNNING OUT OF CO2 I CAN WELL BELIEVE THAT ENGLAND IS RUNNIN,neutral
YOU MOVE IN SOME CIRCLES YOU TIM....,neutral
YOURE NOT HAVING A LOT OF LUCK,neutral
I WISH I COULD WEAR SHORTS AT WORK MY LEGS ARE STILL AT INVISIBLE MAN LEVEL,neutral
THE REASON THAT WASNT A PEN IS THE SAME REASON GRIEZMANS SHOULDNT OF BEEN A PEN,neutral
KNOCKED OUT IN YELLOW CARDS. FUCKING RIDICULOUS FOR ME,negative
I BET LEE DIXON IS FUN AT PARTIES.,positive
GOT TO BEAT COLUMBIA FIRST PAL,positive
YOU FOR REAL,positive
I THINKS ITS THE WAY OUR LEGAL SYSTEM BEHAVES . IT WORKS ON A CONFRONTATIONAL BASIS A,positive
GET THE LONDON LOOK  LONDON UNITED KINGDOM,neutral
MY NERVES ARE ALL OVER THE PLACE AND ITS NOT EVEN TUESDAY YET COME ON ENGLAND WE HAVE TO BEAT COLUMBIA,neutral
STEPPED INTO  FOR A CHAT WITH THE LOVELY,positive
ILL BE ON BBC LOOK NORTH EAST YORKS AMP LINCOLN AT 630PM TONIGHT,negative
JUST CHECKED THE DRESS CODE FOR AN EVENT THAT IM MEANT TO ATTEND IN AN HOUR AND IT SAYS COCKTAIL DRESS FLOOR LEN,neutral
STILL NO IDEA WHO NOMINATED ME OR WHY BUT HERE FOR THE,neutral
OMG THIS LOOKS SO CUTE,positive
WHY IS SERVICE AT YOUR ENFIELD STORE SO POOR DESPITE ENDLESS TWEETS.,negative
FAIR PLAY  IS A TWAT BUT FOR ONCE HES ACTUALLY SAID SOMETHING INTELLIGENT,positive
YOU REALLY ARE YOUR OWN BIGGEST FAN,positive
UP IN ESSEX WITH ALL MY FAVOURITES WITH A 645 START TOMORROW LOVE LIFE,positive
WE HOPE YOURE ALL STILL BUZZING FROM THE PAST TWO DAYS CHECK OUT SOME OF OUR HIGHLIGHTS FROM DAY 2 OF WOMEN OF SI,negative
WAS TOO ANXIOUS TO TELL THE LADY HOW MUCH I HATED MY PROM NAILS SO I LET JER DO THEM ALL THEN CAME OUT CRYING AND H,negative
H O M E  S T Y L E  WE ABSOLUTELY LOVE IT WHEN YOU TAG  IN YOUR INSTA POSTS AND STORIES ITS S,positive
THROUGHLY STIMULATING 2 DAYS LISTENING TO SOME AMAZING SPEAKERS AT THE SOCIETY OF CAPTIVES CONFERENCE. THANKS TO,positive
THANKS  AMP  FOR YOUR HOSPITALITY LAST NIGHT. GOOD TO SEE YOU AMP  AMP,positive
BY YOUR WHISKERS GLADDERS AND HOT OFF THE PRESS TO CELEBRATE THAT VERY SPECIAL RELATIONSH,positive
THANK YOU FAB FELINES WE SALUTE YOU XX,neutral
THENAND A WHOLE NEWLOOK FOR  THERE WILL BE A NEWBUT IN THE MEAN,negative
WAIT TIL WE LOSE.X,neutral
THERE ACTUALLY JUST IS NOTHING WORSE THAN BUSES IN THIS HEAT,negative
AND WITH THE 2S THIS WEEK K.MIDDLETON C L.PERERA WK O.OLOAN S.RASHID P.RATNAPARKHI AA.KHAN AZ.KHAN T.,neutral
AM I EXCITED FOR THE SUMMER BALL OR IS THE EXCITEMENT THERE JUST BECAUSE IM GONNA GET DRUNK,negative
HARD WORK MATE,negative
RIGHT LETS GET READY FOR  S16 E6 AT THE  ON  SHAME  HASNT CA,positive
SO MUCH THIS THIS WHAT I CANT UNDERSTAND ABOUT THE IOD   WHO HAVE AGAIN WRITTEN TO ME TO NOTICE,positive
WERE WITH YOU,neutral
NO WE CANT PLAY THAT BAD ITS GOT TO BE NATURAL,negative
LOVED THIS ARTS DECO GORGEOUS HOTEL AS OUR VENUE FOR  PSHEASSOCIATION WONDERFUL DAY THANKS FOR HAVING U,positive
YOU ARE AMAZING XXX,positive
WE NEED A GOOD FEW YELLOWS NOW TO SECURE THIS VICTORY,positive
HAPPY AND GLORIOUS,positive
I HAVE A LOW EXPECTATION OF THE TEAM ANYWAY TO START WITH . BUT GIVEN HOW MOST OF THESE TOURNAMENTS ARE,positive
LUCKY WE HAD ALREADY QUALIFIED THEN BEST BE PREPARED FOR THE NEXT GAME THOUGH SEXY LEGS ONLY GET YOU SO FAR YA KNOW,positive
ANOTHER EXEMPLARY DISPLAY OF CUSTOMER SERVICE AS  IS TOLD HE HAS TO WAIT ANOTHER 2WEEK,neutral
WOW WTF ARE U DOING  LOOOOOOL ENGLAND ARE MOVING MAD,negative
THEY ARE QUITE NICE LEGS I THINK,positive
BLOODY SICK  YOU GUYS DID WELL YET AGAIN CANT WAIT FOR AUGUST,negative
UHM LIVERPOOL,neutral
DEVILS GRASS  VICIOUS AND RESISTANT TO DEATH,negative
HIE WUD I KNOW HIMSELF SEZ LUKA MODRIC,neutral
WELL DONE   XX,neutral
WOW GARY NEVILLE REALLY DOESNT LIKE PICKFORD,positive
HE TEXT HIS MATE WHOS A KEEPER,neutral
FUCK OFF YOU PRICK,negative
REALLY UNNECESSARY CRITICISM,negative
GET A DECENT APP SHUN,positive
WOULD RATHER PLAY JAPAN THAN COLUMBIA SO GONNA BE INTERESTING TO SEE WHO SOUTHGATE PLAYS TONIGHT. THEN OF COURSE IT,positive
ARSENAL TRAINING FOR THE NEW SEASON SEEMS TO BE GOING WELL,positive
LEAVE IT 00 BECAUSE AS IT STANDS BELGIUM ARE TOP THROUGH YELLOW CARDS. WE NOW GET AWAY WITH PLAYING BRAZIL OR MEXI,positive
HERE ARE THE LATE GREAT PETER ROGERSONS SUGGESTIONS FROM WAY BACK IN 1972. HAVE ANY SUCH SUGGE,positive
UNFORTUNATELY JUDGES HAVE RULED THAT THINGS LIKE SELLING BIG ISSUE CONSTITUTE FINDING WORK.,negative
JULY 29TH,neutral
I LOVE YOU PIERS,positive
CANT  FAULT THAT.ENJOY.,neutral
WELL ITS  GOT TO BE HARRY KANE. BUT IT LOOKS LIKE THEIR SAVING HIM.,neutral
STOP THE ARMS LOBBY FROM HIJACKING EU POLICY,neutral
GOOD LUCK  ENGLAND  AGAINST COLOMBIA,positive
HAS DIRECTED A MOVIE AND IT STARS  SPORTING A PERM THIS COULD BE THE BEAT THING EVER,neutral
IM AT  IN LONDON GREATER LONDON,positive
YA ALREADY KNOW,neutral
CHISWICK WHARF RESIDENTS ASSOCIATION LIMI,neutral
WELL SAID,neutral
CAN SOMEONE ADVISE ME IF THERES SOMETHING WRONG WITH MY 20 MONTH OLD IPHONE 7 PLUS IF IT IS GETTING REALLY REALLY HOT WHEN CHARGING,negative
THERES A WORK NIGHT OUT TOMORROW AND INSTEAD OF GOING IM JUST GOING TO TAKE MYSELF ON A LONG DRIVE ALL ALONE,negative
JUST LOVE THIS,positive
THROWING IT BACK TO WHEN I GOT THE CHANCE TO ATTEND THE WORLD PARA ATHLETICS CHAMPTIONSHIPS LAST YEAR.WHAT AN INC,neutral
IM SO FUNNY,positive
WHY AM I SO FUNNY,positive
ITS COS ITS COMING HOME,neutral
DEAR COLOMBIA TO QUOTE  COME AND HAVE A GO IF YOU THINK YOURE HARD ENOUGH,negative
IT APPEARS THE MANY PERMUTATIONS OF THE LAST ROUND OF GROUP FOOTBALL HAS ONLY JUST DAWNED ON DANNY MURPHY.,positive
WASNT DENDONCKER CLIVE MENDONCAS SENSIBLE SOCCER NAME,neutral
FRANKLY I DONT UNDERSTAND THE INSISTENCE ON AVOIDING BRAZIL. BANG AVERAGE.,negative
LOST HIS BEARINGS FFS WELBECK,neutral
MUSE ARE INCREDIBLE LIVE. SAW THIS AMAZING TOUR WITH   IM AWAY FOR THE SCREENING  FOR THE BLURA,positive
GREAT NEWS MARK. EVERYTHING SOUNDS POSITIVE. HAVE A GREAT WEEKEND.,positive
IVE BEEN ONE OF THOSE ANIMALS HIDING IN THE SHADE,neutral
OUR PICTURE SEEMS FINE. MIGHT BE THE PROBLEM LOTS OF RADIO STATIONS HAVE BEEN HAVING WITH TH,positive
LOVE IT BILL,positive
SOUNDS LIKE YOU HAVE A GRUDGE AGAINST BBC. OUR PICTURE IS GREAT SO NOT SURE WHY YOURS ISNT.,positive
GREAT PIC AND DOESNT THE BLUE OF THE SKY SET OFF EVERYTHING SO WELL.,positive
THANKS VIC. SHE HAS A LOVELY PERSONALITY TOO.,positive
IM SURE SHE WILL. SHE HAS WORKED VERY HARD ON HER EXAMS OVER LAST THREE WEEKS.,positive
WERE GLAD YOU HAD FUN HOPE TO SEE SOME OF YOU AGAIN SOON AT JUNIOR SUMMER HOCKEY WEDNESDAYS 78PM AMPOR HOCKEY C,positive
OCEANS 8 IS ALL THAT AND MORE,positive
STILL MY FAVE THING ON 2018.,neutral
ITS THE ACTUAL SERIOUSNESS IN WHICH THEY THOUGHT YOU WERE STEALING HER BOYFRIEND WHO WASNT HER,neutral
SAUSAGE U MEAN,negative
IMAGINE IF I SENT  CAZ A YES MY BOYFRIEND NOT YOURS,neutral
YES CAZ. STAY AWAY FROM COLIN MY BAE,neutral
GOOD GOOD U BETTER,positive
ILL HAVE TO TRY SOME,negative
THEY SAY DOGS LOOK LIKE THERE OWNERS AND OMG UR THE SPITTING DOUBLE OF TED THE PUG,neutral
HELLO AND WELCOME TO TONIGHTS CHAT WHERE WE WILL BE DISCUSSING ALL THINGS DISNEY ON STAGE. LETS START WITH INTRO,positive
HI SAM AND THANKS FOR JOINING,positive
Q1. WITH THE SUCCESS OF MUSICALS SUCH AS ALADDIN THE LION KING AND FROZEN ON BROADWAY WHAT DISNEYPIXAR FILM WOUL,positive
A1. I WOULD PERSONALLY LOVE TO SEE THEATRICAL PRODUCTIONS OF TANGLED AND COCO. I THINK THEY WOULD BE BEAUTIFUL ON S,positive
YES MULAN WOULD BE AN INCREDIBLE STAGE SHOW,positive
A2. THE STARLIT PRINCESS WALTZ IN DISNEYLAND PARIS IS SO SPECIAL TO ME SO IT WOULD BE A TIE BETWEEN THAT AND FOREST,positive
HI AND WELCOME,positive
MICKEY AND THE MAGICIAN IS SO WONDERFUL,positive
YESSS I AGREE WITH BOTH OF THESE,neutral
ITS JUST SO BEAUTIFUL ISNT IT,positive
AHH I WOULD LOVE TO SEE THAT ONE DAY,positive
MICKEY AND THE MAGICIAN IS UNDOUBTEDLY AMAZING,positive
A4. OKAY BUT CAN WE JUST APPRECIATE HOW AMAZING A MEGARA CENTRIC STAGE SHOW WOULD BE,positive
YES IT WOULD BE SO MAGICAL,positive
THE SASS THE OUTFITS THE SONGS,neutral
AHH YEAH IT DID LOOK SO GOOD,positive
THANKS FOR JOINING IN EVERYONE YOU CAN FIND ME AT MAINSTREETPIXIE ON INSTAGRAM AND KEEP AN EYE ON,positive
THANK YOU FOR JOINING IN LOVELY,positive
YEP THAT MAKES PERFECT SENSE AND I COMPLETELY AGREE. THEY DEFINITELY NEED TO BRING FROZEN OVER HERE,positive
THANK YOU SO MUCH LOVELY,positive
THANKS FOR JOINING IN NATHAN,positive
THANK YOU SO MUCH FOR JOINING IN,positive
ITS A COMBINATION OF THINGS THAT COMES WITH HARD EXPERIENCE... AGREED TAMPCS HELPS CLEAR INVOICING AN,negative
THE QUESTION ISNT THERE,neutral
NOOOOOOO IM DEAD,negative
TO RENTMITCHELL ROAD BEDWORTH CV12MAISON ESTATES PRESENT THIS SPACIOUS FIRST FLOOR MAISONETTE IN BEDWO,positive
HELLO MY NAME IS MAIJYA AND IDK HOW TO WORK SNAPCHAT FILTERS,neutral
THERE YE GAN,neutral
SHOULD FIRES BE LIT DURING A FOREST SCHOOL LEADER ASSESSMENT,neutral
A PAIR OF DOUBLE HOOP EARRING OFF TO THEIR NEW HOME.  MAKE IT  KIM,positive
WITH LOVELY    SOHO HOUSE GREEK STREET,positive
I SEE KIDS UP HERE AND THEYRE SO POLITE. I CANT HANDLE THAT CUTENESS NEED TO GET BACK TO THE LITTLE SHITHEADS THAT CALL ME YA KHALA,negative
S E R E N D I P I T Y FINDING SOMETHING NICE WHILE LOOKING FOR SOMETHING ELSE,positive
SUCH A LOVELY COMMENT DEAN. ITS GREAT WORKING WITH YOU. OURS GOLD,positive
WELL DONE,neutral
IVE JUST ENTERED  FOR THE CHANCE TO WIN A FREE CA,positive
SOMETIMES YOU GOTTA PUT YOUR PHONE DOWN AND LIVE IN THE MOMENT UNOOO,negative
PLZ EXPLAIN WHY WHEN I USED A 10 GIFT CARD AT LUNCHTIME I COULD ONLY PAY FOR MY PANINIS WITH IT LEA,neutral
AHH NICE. I CAN ALSO SAY I AM HAPPY TO HAVE YOU AS A FRIEND. X,positive
SOMEONE GOING TO TELL THIS COMMENTATOR WE KNOW THE PERMUTATIONS.,neutral
THATS THERE OWN DAFT FAULT,positive
HE PLAYED THE RESERVES HAVE FAITH,neutral
WHEN CAN I COME AND PADDLEWHEN CAN I COME AND PADDLEWHEN CAN I COME AND PADDLEWHEN CAN I COME AND PA,neutral
MY HEAD WOULDNT. THE MORE I HEAR ABOUT OTHER HEAD TEACHERS THE MORE I LIKE HIM.,positive
AND A GREAT YEAR FOR DYSTOPIAN NONFICTION.,positive
THATS MY APPROACH. ONE BRIEF RALLY AND THEN I MUTE THE TOPIC WHILE IT RATTLES ON AND ON AND ON,neutral
THANK YOU FOR YOUR SUPPORT WITH MAUSOLEUM  WE HOPE WE HAVE AT LEAST GOT PEOPLE TALKING AND NOT IG,negative
YES SORRY GETTING READY PRESSED BY MISTAKE CMON ENGLAND,negative
THE UTTER HYPOCRISY IN CHAMBER TODAY WAS ABYSMAL.AS THE FM POINTED OUT THE OPPOSITION ARE HARDLY WHITE,neutral
PLEASE PLEASE PLEASE GOD DONT LET ANY OF THE FIRST TEAM FOR  GET INJURED AS WE HAVE NO OTHER PLAYERS,positive
TURNOUT 1215 VEHICLE FIRE IN FIELD. TOTALLY DISTORTED BUT FIRE SPREAD PREVENTED.,neutral
SOUNDS REALLY NICE HOPE ALL GOES WELL,positive
