@relation sentimientos
@attribute 'text' string
@attribute 'class' {positive, neutral, negative}
@data
WE MAY NOT HAVE WON THE GOLF BUT WE DID WIN IN THE FASHION STAKES   CONGRATULATIONS TO ALL THE PRIZE WINNERS AN,positive
HOW MUCH WAS SPENT IN BURY IN BLOOM,positive
PHEW THATS GOOD NEWS MUSTVE BEEN A SENIOR MOMENT I HAVE A FEW OF THOSE,positive
YES GLASGOW. CHECK BRANCHES SECTION OF,neutral
ENJOY THE MATCH EVERYONE.... IM SURE THEY WILL DO US PROUD AGAIN  XXX,positive
HA HA LETS HOPE THE FUCKER LOST IT JUST SAYING XX,neutral
YES LOOKING FORWARD TO IT X,neutral
ITS COMING HOME  XX,neutral
THESE U12S BRING SOME EXCITING FUTSAL ACTION. FUN TO WATCH.,positive
HANDS UP  DOES  WANT TO WIN THIS GAME,positive
ALWAYS NOTE PERFECT SO SATISFYING TO WATCH.,positive
FASTEST RIDER ON THE ROAD,neutral
GREAT RIDE       NARROWLY BEATEN BY,positive
AMP HERE HE IS ABOUT TO ENJOY DESSERT,positive
WE LOST BUT STILL IN THE GAME ENGLAND DEFINITELY WITH NO EXCUSE HAVE TO WIN AGAINST COLUMBIA,positive
TRUMP IS THE WORSTED AMERICAN LEADER US WILL DONE POOR MEXICAN CHILDRENS CRY WE CAN HEAR  YOU BUT NOT THIS HORRI,negative
THERE ARE SO MANY PEOPLE CLAIMING TO HAVE ANXIETY ISSUES... I DONT QUITE GET IT.,positive
JUSTIFY MY LOVE 1990 U.S.  UK .COWRITTEN COPRODUCED AND WITH BACKGROUND,positive
WE ARE IN   THANKS FOR THE WALL CHART,positive
JUST SO HAPPENS IM SITTING DOWN WATCHING THE GAME   AND IM BORED SHTLESS . . . FOR G,negative
HOT WEATHER HAS APPARENTLY SUPERCHARGED THE TORTOISE. BEEN A BIT WORRIED WEVE NOT SEEN HIM IN A FEW DAYS BUT THOUG,positive
SO HES LOST OUTDOOR PRIVILEGES UNTIL I CAN INCREASE SECURITY ON THE RUN. GODS KNOW WHAT ILL DO. REALLY NEED A CAR,negative
THINK TORTS ARE PEACEFUL BORING PETS THAT DONT TAKE MUCH WORK THINK AGAIN.,negative
WHERE IS RASHAAD WILLIAMS,neutral
IDRIS GANA GUEYE POSING ON THE POST...    WHAT THE ACTUAL .....,neutral
TRUE... BUT COULD BE EXPLOSIVE.  MIGHT REGRET COMING SECOND,positive
JUST POSTED A VIDEO  BUCKINGHAM PALACE,neutral
JUST POSTED A VIDEO  ROYAL ALBERT HALL,neutral
I WOULD LOVE TO PERFORM HERE ONE DAY........I WILL ENJOY PERFORMING HERE ONE DAY. LOL,positive
MP LAST YEAR WE RAISED OVER 13000 FOR  AT OUR GOLF DAY,neutral
WELL DOWN TO OUR AYLESBURY CREM TEAM FOR RECEIVING OUR HAMPS AWARD,negative
WELL DONE TO FRANCES HOLT OF  FOR RECEIVING THIS QUARTERS  AWARD,neutral
CONGRATULATIONS TO THIS YEARS DIRECTORS AWARD WINNERS  RYAN DENT DAN NOLAN OF  SIMON HARVEY OF,neutral
WE NOW HAVE THE PLEASURE OF WELCOMING EBONY AND THE  TO THE STAGE AHEAD OF OUR CHARITY SKY DIVE IN SEPTEMBER,neutral
TIME TO ENJOY THE EVENING,positive
OMG BLESS ALEX HES SO ADORABLE,positive
YEAH G DONT GO FOR HIM LMAO,positive
JOSH AND THIS GIRL IS HOT,positive
JOSH AND HIS GIRL IS SO HOT TOGETHER I CANT LIE,positive
JOSH AND THIS GIRL IS SO HOT TOGETHER I CANT LIE,positive
SORRY BUT HES REALLY CLAPPED,negative
DID JACK JUST SNIFF DANIS THONG,neutral
STILL THINK ITS A GREAT RESULT WHEN YOU LOOK AT THIS,positive
BEST DAY OF MY LIFE,positive
ANOTHER SHOOTING AMERICA PLEASE WAKE UP,neutral
FUNNIEST BIT OF THE MATCH,neutral
YOU HAVE BETTER HAIR THAN HIM,positive
I DONT EVER WANT TO SEE SOMEONE ASK THE QUESTION DIER OR HENDERSON AGAIN.  MAYBE SOME MIGHT APPRECIATE HENDERSONS,neutral
ARE WE IN A   MANY PEOPLE BOUGHT THINGS THEY DID NOT UNDERSTAND,positive
ONE OF THE PERKS OF UNI WAS NOT A SINGLE PERSON ASKED ME IF MY PARENTS WERE THEM BHANDAL DENTISTS,positive
LOOKS LIKE MY LIST OF COV FRIENDS HAS GONE DOWN TO ONE LESS THAN BEFORE TOO XX,negative
SHUT UP U WET BITCH,negative
GROSS,neutral
WANT TO ENJOY A FANTASTIC WEEKEND OF ROCK AND HELP FUNDRAISE FOR  OUR FRIENDS  ARE SUPPORTIN,positive
HOW BRILLIANT IS ELLIE,positive
UPDATING BLOGGER LIST FOR OPPORTUNITIES. LEAVE YOUR INSTAGRAM LINK AMP EMAIL IF YOU WANT TO WORK WITH BEAUTY BRANDS,neutral
DONT YOU,neutral
YOU AND THE BIG PIECE OF METAL LOOKED ON POINT,neutral
I LOVE 3WAY BUT I REALLY CANT RELATE TO THE LYRICS SIGHS,positive
THE NORMAL VILLA IS DEADDDD,positive
THIS BUT I DONT WANT HIM TO DO GEORGIA DIRTY MANNNN,negative
WHAT ARE YOU TALKING ABOUTTHIS ALL BEGAN WITH A NICE CONVERSATION WE HAVE A NEW FITNESS COACH BE NIC,positive
THESE WESS ALL LOOK THE SAME . PROPER 11K FOLLOWERS ON INSTABOOHOOMAN STARTER PACK,neutral
YEAH JUST MINOR SKIN INJURY. ALL TINY GLASS SHARDS REMOVED AND THE WOUNDS COVERED. NOT VERY BIG EI,negative
LOVE TO KNOW THE PROCESS OF HOW STEPHAN WARNOCK ENDED UP IN SKY SPORTS STUDIO COMMENTATING....,positive
WHAT IS THIS CRAP,negative
ME CHARLEY AND SOME BLOKE IN A WIG,neutral
ME CHARLEY AND A BLOKE IN A WIG,neutral
SOUTHBOURNE DORSET,neutral
BLOODY LOVELY MACHINE MATE,negative
YEH MATE REALLY ENJOYED IT BOTH ME AND TAZ ..THANKS FOR INVITE PAL,positive
DEAR MADDIE. IVE BEEN DYING TO SHOW YOU  RENOVATION,neutral
AND I AM TELLING YOU...I JUST WON 2 DIGITAL LOTTERY TICKETS TO DREAMGIRLS WEST END. ORCHESTRASTALLS SECTION AT 20,neutral
ITS THE HOTTEST DAY OF THE YEAR HERE AND ITS CAUSING ALL THE TRAINS TO BE DELAYED CUZ THE TRACKS ARE TOO HOT AND,positive
HOME TO LYNN ON A FRIDAY I MAY POP OVER TO SEE YOU  AMP,neutral
THE BIGGEST THING SOUTHGATE WOULD OF LEARNED FROM TONIGHTS GAME IS THAT HE CANT RELY ON MANY PLAYERS OUTSIDE HIS FIRST 11.,positive
FEEL SORRY FOR THE FANS WHO HAVE TRAVELLED    VERY POOR ALL ROUND,negative
WELL .... 6 MONTHS TODAY   ST PANCRAS LOCK,neutral
TODAYS COMICS HAUL,neutral
WELCOME SHOUT OUT TO OMY FOR JOINING THE  PLATFORM.  WE HAVE THE HIGHEST PERCENTAGE OF FEMALE STUDEN,positive
THEY HAVE BID 12 APPARENTLY. HAPPY WITH THAT,positive
2 SECOND STING TEAMS PLAYING EACH OTHER. VERY DISAPPOINTING,negative
THATS GREAT TO SEE  STARTING IN A BIG GAME OF HIS LIFE CAREER GOOD LUCK ALL THE BEST SO US PROUD,positive
SO THAT IT SETTLED JAPAN OR COLOMBIA ENGLAND COULD FACE IN THE LAST 16,neutral
THIS IS FUCKING DISGUSTING. CAN I BURN THEM,negative
YOUR NOW ON 2205,neutral
YEAH WITH NINA SHOW OFF ON TWITTER,neutral
MIDNIGHT OMG,neutral
A DOUBLE SIDED DRAKE ALBUM IN 1 HOUR 27,neutral
COMINGGOING. GLASS HALF FULLEMPTY. GAME OF TWO HALVES. QUESTION OF PERSPECTIVE. OR SOMETHING LIKE THAT.,negative
80 THATS A HUGE NUMBER EVEN FOR AN MP WHO DOESNT SEEM TO REALISE THAT 52 IS A MAJORITY.,positive
OH MY GOODNESS THIS THEATRE AT THE PALACE OF FONTAINEBLEAU OR CHTEAU DE FONTAINEBLEAU LOCATED 55 KILOMETRES SOUT,neutral
IM SURE SENEGAL LOSING IS SENDING SENEGAL OUT RIGHT NOW,positive
HOLE 3 154YARDS  IRON  FIRST HOLE IN ONE IN 40 YEARS OF PLAYING GREAT DAY,positive
BRING ON COLOMBIA  TUESDAY COME ON ENGLAND  THIS WORLD CUP IS OURS,neutral
FULLY AGREE....,neutral
YES YES AND YES,neutral
WELL THAT MAKES IT MORE INTERESTING WITH  COLOMBIA WINNING GROUP H DOES  WINNING OUR GROUP MAKE IT EASIER OR HARDE,positive
MISSION ACCOMPLISHED AND YOU FELL FOR IT BELGUIM..HA . STUART HALL WOULD BE SO PROUD,positive
,neutral
SOMETIMES I ENJOY YOU UNDERWATER YOU LOVELY BTCHES PICK ONE...,positive
BECAUSE OF LINEKER IVE GOT TO WATCH THIS MATCH ON   SO THERES NO  TONIGHT WHICH,neutral
WE SHALL DINE IN LONG ISLAND...,negative
NAH NAH NAH NAH... NEVER MIND CONTINUING TO COMBAT THE FIRE INSIDE THE BUIDING... WHERE WAS THE DRY RISER,negative
I HOPE THE  HAVE WORKED OUT THE PRECISE REASONS THAT  HAVE SUPPORT.,positive
WELL A LARGE PAYMENT TO  JUST CLEARED THROUGH SWITZERLAND,positive
THIS IS A BAD TIME FOR  AND  AS THE PRESIDENT OF THE  POINTE,negative
APPARENTLY WE CAN DO WITHOUT THE DIPLOMATIC RAMI,positive
I DONT KNOW I WOULDNT CUT DIPLOMATIC DEALS USING FOOTBALL MATCHES AS A CURRENCY ASK,neutral
ABSOLUTELY FANTASTIC BY MCFC,positive
THIS IS ME AS SOON AS SAMIRA AMP SAM POP UP ON MY TV SCREEN,neutral
DRINKING A SINGLE HOPMAN SERIES IDAHO 7 BY   THE BULL BAITERS INN,negative
EVERYONE IS SUDDENLY AN EXPERT ON THE ENGLAND TEAM. I WOULDNT HAVE MADE AS MANY CHANGES BUT I TRUST SOUTHGATE JUDGEMENT.,positive
I AM REALLY HERE FOR THIS KAWHI AND LEBRON LINK UP,positive
GOOD THREAD,positive
BEEN BUSY WORKING ON SOME NEW THINGS FOR  TODAY,positive
FOREST AWAY HALF 5 GET IN,negative
THAT TIME OF THE YEAR AGAIN WHEN PEOPLE ARE OUTRAGED LEEDS ARE PICKED FOR SKY RATHER THAN SHITE LIKE MORECAMBE V EXETER,negative
HAPPY BIRTHDAY MATE,positive
HOPEFULLY PEOPLE LEARN HOW TO SPELL COLOMBIA BEFORE WE PLAY THEM,neutral
IT WAS NODOUBT SHOCK DEFEAT AND EXIT.,neutral
AERIAL YOGA DANCE WORKSHOPS  COMING UP SOON 5TH AUG. JOIN OUR SOCIAL MEDIA FBTWITTERINSTAG,positive
THE PARTY ARE PISSING OFF A CRIMINAL ORGANISATION HAHA,negative
THOUGHT YOU DONT HAVE ONE LOL,positive
GASSED,neutral
WHERE YOU  YOU HEADING PUB OR NOT G,neutral
MUM JUST SAID BE THERE JUST AFTER 6 SO IMA LEAVE SOON GOT TO TAKE WASHING OUT,neutral
WELL I MAY LEAVE LIKE NOW FUCK IT HAHAHAA YOU GUNNA BE LONG,negative
DELPH OFF LINGARD ON AND VARDY OFF KANE ON,neutral
NO TUCKING WAY,neutral
RYANAIR ARE MAKING IT EASY FOR ME TO AVOID FLYING WITH THEM...WHAT KIND MONEY MAKING SCHEME FORCES PASSENGERS TO PA,positive
YEA I WOULDNT OF BEEN AGAINST A COUPLE OF CHANGES. MAYBE REST KANE. THINK ITS BETTER TO KEEP MOMENTUM T,positive
YEA I SUPPOSE IF WE GO AND BEAT COLUMBIA WHICH ID EXPECT US TO DO THEN BEAT SWITZERLAND OR SWEDEN YOURE,neutral
PRAYING PANAMA SCORE A GOAL TONIGHT,neutral
NAH MATE JUST TURN THE UPDATES ON FOR THE PANAMA MATCH,neutral
GUNA TURN MY COMPANY ISSUED PANTS IN2 SHORTSFUCKIN BRING IT ON,neutral
1ST WORLD CUP GAME IN THE PUB,negative
COULD HAVE BEEN THE GREATEST IF IT WASNT 4 INJURIES,positive
THATS A POOR MISS,negative
SAID I WOULD TAKE 2ND IN THE GROUP EASIER ROUTE,neutral
SHOULD AV KNOWN THAT RULE WEN WE WER YOUNGER,neutral
MITE AV A STAG DO 4 U 2 CUM ON NEXT YEAR,neutral
DETAILS ARENT FINAL YET BUT STAG IS DEFINITELY ABROAD WILL LET U KNOW AS SOON AS,neutral
LOVE THE FACT HE LAUGH ABOUT IT,positive
JUST TO CONFIRM THE PHOTO OF PM THERESA MAY HANDING OVER AN ENGLAND SHIRT AS I SAID 11 ADMI,neutral
LETS CALL IT 11 DARREN,neutral
OH GOD WHAT HAVE I STARTED YES OF COURSE THE WHOLE WORLD SHOULD READ STUARTS BOOKS. I MEANT PEOP,positive
SAYING I MISS THEM WOULD BE AN UNDERSTATEMENT,neutral
5.25PM AND IM READY TO SLEEP FOR THE NIGHT. I AM EXHAUSTED,negative
WOW  IM IN LOVE WITH THE FORMULA A NEW GO TO NUDE LIP COMBO,positive
SHITHOUSERY OF THE HIGHEST ORDER FROM RASHFORD.DELIBERATELY MISSING THE GOAL SO ENGLAND FINISH SECOND IN THE GROUP,negative
ME WANTING 9.15 TO COME,neutral
ALL LIVE ON 5 LIVE SPORT I PRESUME,positive
JORDANLIKE ID CHOOSE YOU OVER ANYONE BECAUSE I FEEL WE GET ALONG SO WELL.MATE YOUVE KNOWN GEORGIA A MAXIMUM,neutral
JOSH. NO. DONT DO IT.DO NOT DO IT.,neutral
UNDERRATED TWEET THIS.,neutral
AWFUL BEHAVIOUR JOSH.,negative
DID JACK JUST KISS ELLIE THENFOR GOD SAKE  WHY DO YOU MAKE US WAIT TILL TOMORROW,neutral
DISAGREE. THINK JACK WILL BE. NOT TO MENTION HELL BE GETTING TWATTED BY DANNY DYER AFTER THE SHOW.,neutral
TO SUMMARISEELLIE WANTS JACK BACK.DANI IS THE BEST PERSON EVER.GEORGIA IS BRILLIANT.JOSH IS A .ADAM CANT W,positive
OH DEAR..,neutral
MINES MORE...  WIBBLY WOBBLY..,positive
OYEAYO   IS ON,neutral
THATS TRAPPED WIND..,negative
TOO HOT,positive
CANT SEE MUCH JUST SMOKE,positive
IT REALLY DOESNT GET ANY BETTER..,positive
HOLLIE HAD A WONDERFUL TIME AT THE DISCO TODAY,positive
LEE DIXON SHOWING REAL SPORTSMANSHIP THERE. SAYING HE WOULDNT SPEAK TO HIS TEAM MATES AT AN INTERNATIONAL TOURNAME,positive
CANT STAND  COVERAGE  AND  IS SO MUCH BETTER,positive
30TH NOVEMBER HURRY,neutral
FOUND MY NEW FAVOURITE BAR      TVC OXFORD,positive
CURTAIN TWITCHERS.,neutral
WE HAD 11 WEEK OLD WIPLEY IN THE STORE THE OTHER DAY  I REALLY WANTED TO STEAL HER FROM HER OWNER.,positive
THINK I HATE  MORE THAN EVERTON,negative
I SWEAR THIS BELGIUM DEFENCE IS TRYING TO ALLOW ENGLAND TO SCORE THEY HAVE STOPPED RUNNING WITH THE ATTACKERS AND AM JUST LETTING THEM IN,neutral
ON PURPOSE. IT WAS ANNOYING.,negative
SO THE RULING PARTY LEADERS CARE,neutral
NO AM NOT WE ARE DEALING WITH A WELL OILED MACHINE HERE THATS BEEN AT THIS GAME FOR 38,negative
THIS TIME ITS A WIN. NGATICHEMEYI NETARIRO.,positive
GEORGIA WHO,neutral
LAST MINUTE ENGLAND ARE ON THE ATTACK AT THERE OWN GOAL. A CRACKING FINISH FROM STONES INTO HIS OWN NET AND ENGLAND,positive
YOUR DA THEN,neutral
THATS A LIE HE ONLY DRINKS JOHN SMITHS,neutral
MY SPIRIT IS DOWN,negative
YOU HAD THE VOTE HALFWIT.,neutral
A LOT OF KEEPERS. ARE DOING IT.    CRAZY DECISION  I SAID TO   HE HAS AN ERROR IN HIM. AND HE WILL COST,negative
THE WOMAN IS A MANIAC,neutral
AN 85 YEAR OLD WOMAN WITH ALZHEIMERS VERY LITTLE SIGHT DELIRIUM POLYMYALGIA RHEUMATICA AMOMGST OTHE,negative
YEA ZERO RISES LESS STAFF MORE WORK HOMELESS SECTOR DUE,positive
LIFTING UP HIS SKIRT JUST MADE MY NIGHT,neutral
LOOK WHOS FAULT IT IS,neutral
GREAT CROSBY,positive
WHAT ABOUT PLAYING FOR THE FANS THAT HAVE PAID HARD EARNED MONEY TO WATCH THEIR TEAM DONT PLAY NOT TO SCORE,negative
WHAT ABOUT PLAYING FOR THE FANS THAT HAVE PAID HARD EARNED MONEY TO WATCH THEIR TEAM DONT PLAY NOT TO SCORE,negative
ANOTHER BEAUTIFUL DAY  SEMMERWATER,positive
CAULDRON FALLS,neutral
HAWDRAW FALLS,neutral
ITS A REAL NICE CHANGE TO HAVE NICE SUMMER. YOU EXCITED FOR THE GAME,positive
I DONT KNOW WHO IT IS JUST YOUR TWEET KILLED ME,negative
THIS FELLA CAME ALL THE WAY FROM PENNSYLVANIA USA TO GET HIS SKETCH ON YESTERDAY. NO KIDDIN,neutral
CUTEST THING EVER,neutral
PILATES VS FOOTBALL .I ONLY ASKED A SIMPLE QUESTION . THANK YOU FOR TURNING UP AND NOT LEAVING ME TO BE,neutral
WORLD CLASS HOMETOWN BOY.. WE BACK YOU AND THE BOYS ALL THE WAY KTRIPPIER2,neutral
I KNOW RIGHT,positive
CANT WAIT TO OPEN THEM TBH,neutral
ITS ONLY COZ IM IN THE PUB,neutral
THEYRE OK THERE NO TOFFEE CRISP MIND,positive
I HAD A DOUBLE DECKER BEFORE I CAME OUT,neutral
HORDURS FAREWELL. MORE HEARTFELT THAN BOBBY OR FLINTS.,positive
I THINK YOU HAD THE BETTER EVENING,positive
COME ON ENGLAND,neutral
STAY SAFE EVERYONE,positive
LEAVE IT TO  TO MAKE SURE BLACK AND ASIAN OFFICERS REMAIN AT 13 IN LONDON. THE POLICE APPLICATION PROCESS,positive
DEAR  WHY IS IT THAT COMPANIES LIKE  ARE ALLOWED TO RECRUIT FOR  IF ITS HARD TO,negative
CMON BOYS. THAT SHOULD BE A GOAL. NEVER MIND YOU WILL GET IT PAL,neutral
THERE ISNT MUCH I HATE MORE THAN THE M6,negative
DRINKING A RASPBERRY RIVET WITH JUNIPER AND VANILLA BY  AT,neutral
NEED TO COME BACK TO THE UK MAN,neutral
CAN TELL  ARE PLAYING FOR 2ND. AS AN ENGLAND FAN I FUCKING HATE IT. PLAY LIKE YOURE GONNA WIN EACH FUCKING GAME,negative
WELBECK HAS PROVED ME FUCKING POINT,negative
MATCH FIXING AT ITS FINEST,neutral
YOUR CO OP ADD IS GETTING ANNOYING,negative
WIN THE GROUP,positive
CLARET,neutral
KANE BURIES THAT,neutral
ANY OF MY AMERICAN PALS GOING TO SAN DIEGO COMIC CON THERES AN EXCLUSIVE NOVEL I WANT,positive
GLENN HODDLE IS A RIGHT WRIST WATCH WEARER.....NUFF SAID,positive
SURROUNDED BY PEOPLE WHO ARE ASKING WHY DAVID BECKHAM AND GARETH BALE ARENT PLAYING FOR ENGLAND TONIGHT,neutral
IMO EVEN WITHOUT JAMES RODRIGUEZ ON THE DAY COLOMBIA POTENTIALLY ARE A MUCH TOUGHER PROPOSITION THAN JAPAN. SILLY T,negative
THERES NO LUCK IN IT MATE NO SUCH THING AS A LUCKY PUNCH IN MY OPINION GRIT AMP DETERMINATION AMP SO,positive
YOU WAS LIKE RONSEAL IN BOXING DID WHAT IT SAID ON THE TIN,neutral
ENGLAND,neutral
SERIOUSLY LEE DIXON DONT BRING THE NORTH LONDON THING INTO IT ENGLAND ARE THROUGH ITS A TRAINING GAME,negative
STUCK IN STRATFORD MATE BY THE WESTFIELDS,neutral
BRO THIS VIDEO HAS ME DYING YKNOW  STUPENDOUS,neutral
IF IM KANE ID BE FUMING,neutral
SOMEONE TELL ME WHEN A GOAL GOES IN... ITS BORING ME TBH,negative
I BLOODY LOVE  HE LOOKS LIKE A GREAT BALL PLAYING CB.  SIGN HIM UP,positive
BIGGEST HAPPY BIRTHDAY CUDDLES TO  YOU PRINCESS,positive
THIS GAME IS BORING ME NOW,negative
BET GARETH SOUTHGATE WISHES HED LEFT HIS TEAM ALONE INSTEAD OF MAKING ALL THOSE CHANGES. REGARDLESS OF WHETHER WE,neutral
THANK YOU SWEET SAME TO YOU,positive
MOTHER NATURE HELPING WITH THAT WIND,neutral
FIGHTING FOR THE WORLD TITLE NEXT STOP BRITISH TITLE 27TH JULY GET ON BOARD FOR A FUCKING BIG YEAR ..,neutral
THIS GOING TO BE SOME SHOW   I MIGHT EVEN MISS  GOODLUCK TO ALL THE BOYSUP TH,neutral
THANKS FOR THE FOLLOW WAVING FROM DERBYSHIRE COULD I SHARE MY ALBUM WITH YOU,positive
DAYDREAMING ABOUT GREECE,neutral
AS ANOTHER MOOR IGNITES. ITS SAFE TO SAY ITS A GOOD TIME TO BE OFF DUTY,positive
REALLY STRUGGLING THERE SKY,positive
ONE DAY BEFORE I EVENTUALLY RETIRE. WE MAY JUST SEE WILDFIRE FIRE KIT. 2018 AND FFS STILL YOMPING IN FULL STRUCTU,positive
EVERYTHING AN AFTER THOUGHT PAL. HARDEST WORK YOULL EVER DO IS ON THE MOORS. YET STILL FIGHT THEM LIK,neutral
BIASED IGNORANT ARROGANT AND SMUG.  HE SLAGGED OFF OTHER COUNTRIES IN COMPARISON TO ENGLAND,negative
CAN SEE HIM PLAYING FURTHER FORWARD AT TIMES,neutral
GREAT NIGHT TALKING CYCLING WITH  AND  AT RAPHA MANCHESTER. THANKS TO ALL WHO CAME A,positive
PASSLE BY,neutral
EXCELLENT RESULT  PROUD TO KNOW WE MADE A DIFFERENCE AND SPECIAL THANKS TO  AMP,positive
SUPPORT ONE OF OUR LOCAL SCHOOL SCHOOLS SUMMER FAIR,positive
TRY TELL ME THERES NOT MATCHFIXING GOING ON HERE,neutral
NOTHING BUT LIES AND DECEIT,neutral
PLEASE LOOK AT RASHFORD AND WELBECK THE REAL SABOTEURS,positive
NICE. GOOD SWEARING  ONE TO IMPRES,positive
HOWS SCOTLAND GETTING ON PAL,neutral
ATLEAST YOUR GOOD AT RUGBY...... OH NO YOUR SHIT AT THAT TOO,positive
WOULD LOVE TO SEE DANNY DYER CHIN PIERS MORGAN,positive
AS A FANYOUNG KID U ALWAYS LOOK UP TO THE GOALSCORERS. ROBBO WASIS MY IDOL. HOWEVER IN REALITY U NE,neutral
THE PLAYERS ARE BEATEN IN THE INTERVIEWS,neutral
THE LITTLE COLLEGE WITH THE BIG IDEAS WHERE  LEADS OTHERS FOLLOW. THATS ONE ITS ONE OF MY FAVOURIT,negative
BRILLIANT NUTRITIONIST  GIVES SOUND ADVICE NO FADDY NONSENSE AND IS SO SUPPORTIVE,positive
ITV SPORTSHITE,neutral
WHAT A MESS,negative
WELL THIS GAME COULD GO ONE OF THREE WAYS FOR ENGLAND,negative
SHREK ALL THE WAY MATE,neutral
AM GONNA END UP LIKE THIS AFOR THE DAYS OOT.,neutral
HIGHQUALITY SUGGESTIONS FROM   PRIMARY STUDENTS ABOUT HOW TO REDUCE PLASTIC POLLUTION IN OUR OCEANS. LOTS OF,positive
OK ILL BUY,neutral
HOW MUCH,positive
IT WAS ALL GOING SO WELL.... STILL.  IM NOT REALLY ASHAMED ABOUT DARIUS... RIGHT,positive
GUARANTEE YOURE FUCKIN SINGING IT BEFORE THE END OF THE NIGHT,neutral
HES RIGHT YKNOW,positive
YERRRRSE,neutral
IT IS THE SECOND TWAT THAT MAKES IT.,neutral
HAHAHAHA HE WOULD HAVE SCORED THAT AGAINST US... THE BIG SNOZZER,positive
OOOH CONTROVERSIAL JOHN...,positive
GOOD TO SEE YOU HARD AT WORK AS ALWAYS EUAN,positive
GOOD TO SEE YOU CAN MANAGE TO DELAY A SHORT FLIGHT TO GLASGOW FROM HEATHROW BY ALMOST TWO HOURS. W,positive
OPERATIONAL REASONS,neutral
I SEE THERES NO ISSUE WITH THE 1855. SUPPOSE ITS BETTER TO MUCK UP ONE PLANE LOAD OF CUSTOMERS HAH,positive
SOUTHGATE MASTERCLASS,neutral
ARENT YOU UNEMPLOYED ...,neutral
I DUNNO WE DO LIKE A HOLIDAY...,neutral
FORGET THE POLLS A  WOULD HAVE A 7030 SPLIT FOR REMAIN.BREXIT IS NOT THE WILL OF THE PEOPLE,neutral
I WOULD SETTLE WITH IT JUST BEING VAGUELY CALIBRATED WITH THE TRUTH.,negative
NOPE A NEW ONE WITHOUT THE CORRUPTION AND WITH PEOPLE KNOWING WHAT THEY ARE VOTING FOR,positive
NOPE WOULDNT WANT TO WE WANT A  TO RATIFY THE OUTCOME OF THE NEGOTIATION. THAT IS ALL.,neutral
CURRENT MOOD.,neutral
NOT A FOOTBALL FAN .. DIDNT EVEN WATCH THE GAME .. HOWEVER CONSENSUS IS THE LIONS WERE LYING DOWN ...,negative
I NEVER INSULT. I AM SORRY IF YOU HAVE BEEN. MANNERS ARE CRUCIAL. ALWAYS. BEST.,positive
FACT. MOST OF THESE COUNTRIES FACE NO TARIFFS. NO TARIFFS.,positive
SO THAT IS AT THE VERY LEAST 8 MILLIONS RIGHT 2222.CAN YOU CONFIRM   THE GIFT THAT KEEP,negative
SO THAT IS AT THE VERY LEAST 8 MILLIONS RIGHT 2222.CAN YOU CONFIRM   THE GIFT THAT KEEP,negative
I AM AFRAID BUT YOU DO NOT KNOW WHAT YOU ARE SAYING. SORRY. YOU ARE FACTUALLY WRONG. RESPECTFULLY.,negative
IT IS JUST NOT TRUE. MOST HAVE FTA.,positive
I AGREE.PS SPECIAL RATES FOR PRIVATE TUITION AVEC MOI,positive
SO THERE ARE NO TARIFFS THEN. MEANING NO BARRIERS.,neutral
FTA MEANS NO TARIFFS.,neutral
MEMORABILIA.. AS IF IT WAS A GAME. THE GIFT THAT KEEPS ON GIVING MEMORABILIA.,negative
WHAT IS SO SO SAD IS THAT BOTH UK AND EU CITIZENS WILL HAVE THEIR RIGH,negative
AS YOU DO...,neutral
PHEW. THAT WAS CLOSE.. AHEM.  VS  IN THE   FINAL THEN.,neutral
STEP ONE EAST COAST MAINLINE. STEP TWO STATE CONTROL FOR THE ENTIRE NETWORK. SIGN THE PETITION,neutral
SACK HIM,neutral
DEAR GWR HELP PLEASE SIGN THE PETITION ABOUT SHOCKING RAIL SERVICES TO THE TRANSPORT MINIS,negative
OUT ON YELLOW CARDS MUST HURT SO BAD OUCH,negative
8 CHANGES TO THE  TEAM,neutral
AS YOURE SETTING OFF ON NEXT YEARS LINEUP CAN I JUST RECOMMEND   AND,neutral
FAIR PLAY TO THE GAFFA YOU ARE THE GAFFA AND WE STAND WITH YOU  ALTHOUGH MY BET MAY GO BOOBS UP,positive
NONMUNUTES ADDED ON SHOW WHAT A SHIT SHOW THAT WAS,negative
MARTINEZ WAVING HIS HAND SAYING WHY HAVE WE JUST SCORED,neutral
HOW SHIT WAS THAT... ALTHOUGH WE WANT SECOND,negative
MARCUS THE PIG WAS RIGHT BELGIUM WON,positive
I HAVE NEVER LAUGHED SO MUCH IN MY LIFE. WHAT A TAIL,negative
NEW INSTRUCTION  MIDDLE WAY  795000 A CHARMING THREEFOUR BEDROOM PERIOD PROPERTY WITH ATTRACTIVE WEST FAC,positive
YEAH NO PROBLEM SO JEALOUS WISHED I HAD A TICKET.,neutral
CANT UNDERSTAND THE LOGIC IN GOING FOR 2ND PLACE IF YOU BELIEVE YOU CAN WIN IT YOU DONT FEAR ANYONE THIS,positive
AGREED IM GOING AS FAR AS TO SAY EMBARRASSING,positive
EMBARRASSING NOT BECAUSE OF THE RESULT BUT BECAUSE THE WAY WE WENT ABOUT IT DONT MIND LOSING WHEN WE TRY TO WIN,positive
THIS LOOKS N SOUNDS DREAD LOL EVERYONES JUST STANDING ABOUT,positive
